_id,term,frequency,kb_id,type
67118a17a620e436ef134bfc,110.12,3,,MONEY
67118a17a620e436ef134bfe,14.18,3,,MONEY
67118a17a620e436ef134bff,35.01,3,,MONEY
67118a17a620e436ef134c0a,54,120,,MONEY
67118a17a620e436ef134c15,155.12,3,,MONEY
67118a17a620e436ef134c48,1133,3,,MONEY
67118a17a620e436ef134c4b,.62,12,,MONEY
67118a17a620e436ef134c6e,# 10 .66,3,,MONEY
67118a17a620e436ef134c93,780229,3,,MONEY
67118a17a620e436ef134c97,6009,3,,MONEY
67118a17a620e436ef134d85,"a-34536
annuity",3,,MONEY
67118a17a620e436ef134e0d,017b,3,,MONEY
67118a17a620e436ef134e28,705660,3,,MONEY
67118a17a620e436ef134e54,.50,63,,MONEY
67118a17a620e436ef134e57,142.54,3,,MONEY
67118a17a620e436ef134e58,160.04,3,,MONEY
67118a17a620e436ef134e8f,283179,3,,MONEY
67118a17a620e436ef134eab,# ##,3,,MONEY
67118a17a620e436ef134ef2,5425,3,,MONEY
67118a17a620e436ef134f14,63.99,3,,MONEY
67118a17a620e436ef134f93,16.92,3,,MONEY
67118a17a620e436ef134f96,206.48,3,,MONEY
67118a17a620e436ef134f98,346.53,3,,MONEY
67118a17a620e436ef134f9a,54.19,3,,MONEY
67118a17a620e436ef134f9b,13.72,3,,MONEY
67118a17a620e436ef134f9c,30.58,3,,MONEY
67118a17a620e436ef134f9e,16.72,3,,MONEY
67118a17a620e436ef134f9f,83.69,3,,MONEY
67118a17a620e436ef134feb,3.60,84,,MONEY
67118a17a620e436ef134fef,.60,9,,MONEY
67118a17a620e436ef134ff7,56.00,24,,MONEY
67118a17a620e436ef13502a,71468,3,,MONEY
67118a17a620e436ef13502b,9402a,3,,MONEY
67118a17a620e436ef135032,178,3,,MONEY
67118a17a620e436ef1350c0,37020-a fund,3,,MONEY
67118a17a620e436ef1350c1,365,9,,MONEY
67118a17a620e436ef1350fa,420,3,,MONEY
67118a17a620e436ef135159,159.58,3,,MONEY
67118a17a620e436ef13515b,140.99,3,,MONEY
67118a17a620e436ef135172,31117,3,,MONEY
67118a17a620e436ef1351d9,100570,3,,MONEY
67118a17a620e436ef13521d,12.52,3,,MONEY
67118a17a620e436ef135227,3059,3,,MONEY
67118a17a620e436ef13523b,60.20,3,,MONEY
67118a18a620e436ef135283,52154,3,,MONEY
67118a18a620e436ef1352c8,1.16 r1154,3,,MONEY
67118a18a620e436ef1352db,229173,3,,MONEY
67118a18a620e436ef1352fc,236.50,3,,MONEY
67118a18a620e436ef13530a,513.00 roa #40,3,,MONEY
67118a18a620e436ef13530d,736760,3,,MONEY
67118a18a620e436ef135319,229.99,3,,MONEY
67118a18a620e436ef13535e,"3,483.93 5,000",3,,MONEY
67118a18a620e436ef135360,608.00 5.22,3,,MONEY
67118a18a620e436ef1353a9,49.30,3,,MONEY
67118a18a620e436ef1353ac,inv.status,3,,MONEY
67118a18a620e436ef1353fb,3.98,6,,MONEY
67118a18a620e436ef1353fc,4.94,3,,MONEY
67118a18a620e436ef135407,32.20)12,3,,MONEY
67118a18a620e436ef135463,140.00,12,,MONEY
67118a18a620e436ef135468,290.00,6,,MONEY
67118a18a620e436ef135470,195.75,3,,MONEY
67118a18a620e436ef135471,21.00,42,,MONEY
67118a18a620e436ef13547e,18.18,6,,MONEY
67118a18a620e436ef135481,28.18,3,,MONEY
67118a18a620e436ef135482,20.88,3,,MONEY
67118a18a620e436ef135491,6132,3,,MONEY
67118a18a620e436ef1354b6,212,3,,MONEY
67118a18a620e436ef1355ae,p.s.o's,3,,MONEY
67118a18a620e436ef1355c3,re6648-4,6,,MONEY
67118a18a620e436ef135623,900918,6,,MONEY
67118a18a620e436ef135662,33.78,3,,MONEY
67118a18a620e436ef13566f,737566,3,,MONEY
67118a18a620e436ef13568b,31.45,3,,MONEY
67118a18a620e436ef1356d6,"47,746",6,,MONEY
67118a18a620e436ef1356f3,27.00,27,,MONEY
67118a18a620e436ef135708,189.31,3,,MONEY
67118a18a620e436ef13573c,48.50,3,,MONEY
67118a18a620e436ef13573d,51.75,3,,MONEY
67118a18a620e436ef13573f,60.25,3,,MONEY
67118a18a620e436ef135740,52.00,12,,MONEY
67118a18a620e436ef135742,54.00,18,,MONEY
67118a18a620e436ef135743,38.00,15,,MONEY
67118a18a620e436ef135745,76.90,3,,MONEY
67118a18a620e436ef135746,18.75,18,,MONEY
67118a18a620e436ef135747,55.25,3,,MONEY
67118a18a620e436ef135748,57.00,3,,MONEY
67118a18a620e436ef135749,61.25,3,,MONEY
67118a18a620e436ef13574a,32.00,15,,MONEY
67118a18a620e436ef13574b,61.00,3,,MONEY
67118a18a620e436ef13574c,54.25,3,,MONEY
67118a18a620e436ef13574d,84.00,6,,MONEY
67118a18a620e436ef13574e,62.80,3,,MONEY
67118a18a620e436ef13574f,42.75,6,,MONEY
67118a18a620e436ef135750,49.50,9,,MONEY
67118a18a620e436ef135752,#150 41,3,,MONEY
67118a18a620e436ef13575b,# 3/57 notes 1,3,,MONEY
67118a18a620e436ef1357b1,#4155 #,3,,MONEY
67118a18a620e436ef1357b2,#4145 #4146 #,3,,MONEY
67118a18a620e436ef1357d6,226972,72,,MONEY
67118a18a620e436ef135839,125 $8,3,,MONEY
67118a18a620e436ef13584a,359843,3,,MONEY
67118a18a620e436ef135870,1599012,3,,MONEY
67118a18a620e436ef135882,r309-b(as,3,,MONEY
67118a18a620e436ef1358c0,228,6,,MONEY
67118a18a620e436ef135935,350,6,,MONEY
67118a18a620e436ef135a2d,49.91,3,,MONEY
67118a18a620e436ef135a2e,140.14,3,,MONEY
67118a18a620e436ef135a2f,139.13,3,,MONEY
67118a18a620e436ef135a30,50.74,3,,MONEY
67118a18a620e436ef135a5a,411.28,6,,MONEY
67118a18a620e436ef135a7b,10670,3,,MONEY
67118a18a620e436ef135a96,249,3,,MONEY
67118a18a620e436ef135ac3,476.70,6,,MONEY
67118a18a620e436ef135aeb,14339,3,,MONEY
67118a18a620e436ef135b54,404643subscription,3,,MONEY
67118a18a620e436ef135bfb,"1,039.71",3,,MONEY
67118a18a620e436ef135c01,49.44,3,,MONEY
67118a18a620e436ef135c10,41 #.00,3,,MONEY
67118a18a620e436ef135ccc,385.00,6,,MONEY
67118a18a620e436ef135d23,1.04              ,3,,MONEY
67118a18a620e436ef135d27,1.05              ,9,,MONEY
67118a18a620e436ef135d28,5148,3,,MONEY
67118a18a620e436ef135d55,656.00,9,,MONEY
67118a18a620e436ef135d68,"514
                                             ",3,,MONEY
67118a18a620e436ef135d69,"504
                                             stores mt. clare",3,,MONEY
67118a18a620e436ef135d71,9.40,6,,MONEY
67118a18a620e436ef135d85,800.00,6,,MONEY
67118a18a620e436ef135d8b,801336,3,,MONEY
67118a18a620e436ef135d96,112.79,3,,MONEY
67118a18a620e436ef135d97,450.00,6,,MONEY
67118a18a620e436ef135e17,#3 job,3,,MONEY
67118a18a620e436ef135e4a,244,3,,MONEY
67118a18a620e436ef135e4d,30474,3,,MONEY
67118a18a620e436ef135e55,710455,3,,MONEY
67118a18a620e436ef135efd,11616,3,,MONEY
67118a18a620e436ef135f10,#41,3,,MONEY
67118a18a620e436ef135f2a,1.20,90,,MONEY
67118a18a620e436ef135f2b,2.90,18,,MONEY
67118a18a620e436ef135f2c,5.20,42,,MONEY
67118a18a620e436ef135f95,113.52,3,,MONEY
67118a18a620e436ef135f9a,28023,3,,MONEY
67118a18a620e436ef135ff0,318,18,,MONEY
67118a18a620e436ef13600a,# rogie occupation,3,,MONEY
67118a18a620e436ef136022,790 3 ho&re2q,3,,MONEY
67118a18a620e436ef13603d,7783,3,,MONEY
67118a18a620e436ef136041,280,12,,MONEY
67118a18a620e436ef136073,392.00 ra18,3,,MONEY
67118a18a620e436ef13607f,163.44u,3,,MONEY
67118a18a620e436ef136091,11436,3,,MONEY
67118a18a620e436ef1360c7,115114,3,,MONEY
67118a18a620e436ef1360d9,99.21,3,,MONEY
67118a18a620e436ef136115,5.44,3,,MONEY
67118a18a620e436ef13611d,81030,3,,MONEY
67118a18a620e436ef136143,1000,18,,MONEY
67118a18a620e436ef136168,97183,3,,MONEY
67118a18a620e436ef1361b7,113722,3,,MONEY
67118a18a620e436ef1361cf,178.06,3,,MONEY
67118a18a620e436ef136221,9226-rreetened,3,,MONEY
67118a19a620e436ef13631c,6761,3,,MONEY
67118a19a620e436ef13633d,591.00 - 703,3,,MONEY
67118a19a620e436ef1363e4,200270,3,,MONEY
67118a19a620e436ef13640d,11.84,3,,MONEY
67118a19a620e436ef136413,27008,3,,MONEY
67118a19a620e436ef136453,433.00	r907b cent,3,,MONEY
67118a19a620e436ef136491,167.63,3,,MONEY
67118a19a620e436ef1364da,20 - $,3,,MONEY
67118a19a620e436ef1364f0,71096,3,,MONEY
67118a19a620e436ef136506,1599652,3,,MONEY
67118a19a620e436ef136511,"1,300",3,,MONEY
67118a19a620e436ef13654d,46066,3,,MONEY
67118a19a620e436ef136587,863.68,3,,MONEY
67118a19a620e436ef1365bc,618,3,,MONEY
67118a19a620e436ef13665d,725,3,,MONEY
67118a19a620e436ef136670,1900.00,3,,MONEY
67118a19a620e436ef136682,76,54,,MONEY
67118a19a620e436ef1366b0,156.40,3,,MONEY
67118a19a620e436ef1366b1,1070.08,3,,MONEY
67118a19a620e436ef1366ef,#2 victory blvd,3,,MONEY
67118a19a620e436ef1366fc,211,15,,MONEY
67118a19a620e436ef1366fd,8.94 #210a-gens inc.,3,,MONEY
67118a19a620e436ef136700,9.50 r206,3,,MONEY
67118a19a620e436ef136717,4-5r5948a,6,,MONEY
67118a19a620e436ef136770,742167,3,,MONEY
67118a19a620e436ef136792,52.50,21,,MONEY
67118a19a620e436ef136793,57.50,3,,MONEY
67118a19a620e436ef136794,67.50,3,,MONEY
67118a19a620e436ef136796,77.00,6,,MONEY
67118a19a620e436ef136798,110.00,3,,MONEY
67118a19a620e436ef136799,100.00  $,3,,MONEY
67118a19a620e436ef13679a,121.75,3,,MONEY
67118a19a620e436ef13679d,$365.00 345.00,3,,MONEY
67118a19a620e436ef1367be,799112,3,,MONEY
67118a19a620e436ef1367cd,102735,3,,MONEY
67118a19a620e436ef1367d3,7.90,6,,MONEY
67118a19a620e436ef136810,# 1 r. d. certificate,3,,MONEY
67118a19a620e436ef136812,620083,3,,MONEY
67118a19a620e436ef13690d,5628,6,,MONEY
67118a19a620e436ef13696f,1511-cs,3,,MONEY
67118a19a620e436ef136977,401.56,3,,MONEY
67118a19a620e436ef1369e1,306,3,,MONEY
67118a19a620e436ef136a2d,73616,3,,MONEY
67118a19a620e436ef136a4b,620598,3,,MONEY
67118a19a620e436ef136aad,244086,3,,MONEY
67118a19a620e436ef136ab0,78.70,3,,MONEY
67118a19a620e436ef136ab3,60 dys ltr r8034rsd,3,,MONEY
67118a19a620e436ef136abe,112140,3,,MONEY
67118a19a620e436ef136ad2,1.04 1.21 394.82,3,,MONEY
67118a19a620e436ef136b3f,111450,12,,MONEY
67118a19a620e436ef136b6f,1405432,3,,MONEY
67118a19a620e436ef136b86,364.7,3,,MONEY
67118a19a620e436ef136b8e,326f,3,,MONEY
67118a19a620e436ef136ba2,15.50,24,,MONEY
67118a19a620e436ef136ba3,22.00,45,,MONEY
67118a19a620e436ef136ba4,98.00,3,,MONEY
67118a19a620e436ef136ba5,119.00,3,,MONEY
67118a19a620e436ef136ba6,193.00,3,,MONEY
67118a19a620e436ef136ba7,211.00,3,,MONEY
67118a19a620e436ef136ba8,273.00,3,,MONEY
67118a19a620e436ef136ba9,215.65,3,,MONEY
67118a19a620e436ef136bc0,656.00 ra08 k06,3,,MONEY
67118a19a620e436ef136bd1,5670,3,,MONEY
67118a19a620e436ef136bd2,6159,3,,MONEY
67118a19a620e436ef136be7,"405,32",3,,MONEY
67118a19a620e436ef136bea,185.30,3,,MONEY
67118a19a620e436ef136bf3,710564,3,,MONEY
67118a19a620e436ef136bfa,30046,3,,MONEY
67118a19a620e436ef136c00,5008 date department,3,,MONEY
67118a19a620e436ef136c9f,13.13,6,,MONEY
67118a19a620e436ef136d22,387.14,3,,MONEY
67118a19a620e436ef136d46,2%3,3,,MONEY
67118a19a620e436ef136d8d,5.35,18,,MONEY
67118a19a620e436ef136de6,1985.lsb 10p,3,,MONEY
67118a19a620e436ef136e2a,211.36,3,,MONEY
67118a19a620e436ef136ea4,24332,3,,MONEY
67118a19a620e436ef136ea5,200.91,3,,MONEY
67118a19a620e436ef136ea7,399.64,3,,MONEY
67118a19a620e436ef136ea9,180.57,3,,MONEY
67118a19a620e436ef136eaa,92.49,3,,MONEY
67118a19a620e436ef136eb7,175.92,3,,MONEY
67118a19a620e436ef136ede,4161t21,3,,MONEY
67118a19a620e436ef136ee3,1036b-r20,3,,MONEY
67118a19a620e436ef136f03,91699,3,,MONEY
67118a19a620e436ef136f1c,5630118,3,,MONEY
67118a19a620e436ef136f54,27229,3,,MONEY
67118a19a620e436ef136fdd,1005137,3,,MONEY
67118a19a620e436ef136fed,116.28,3,,MONEY
67118a19a620e436ef13706a,6m,3,,MONEY
67118a19a620e436ef1370a6,161.92,3,,MONEY
67118a19a620e436ef1370ad,348.1,3,,MONEY
67118a19a620e436ef1370b4,348.63,3,,MONEY
67118a19a620e436ef1370d7,8.41,3,,MONEY
67118a19a620e436ef1370d9,3355,3,,MONEY
67118a19a620e436ef1370da,16.55,3,,MONEY
67118a19a620e436ef137109,161088,3,,MONEY
67118a19a620e436ef137124,#18 125,3,,MONEY
67118a19a620e436ef137159,1.68                                                  ,3,,MONEY
67118a19a620e436ef13715e,116871,3,,MONEY
67118a19a620e436ef137171,#21 $,3,,MONEY
67118a19a620e436ef137172,300;00,3,,MONEY
67118a19a620e436ef137174,75500 $200000,3,,MONEY
67118a19a620e436ef137175,650.00,3,,MONEY
67118a19a620e436ef137177,6b.,3,,MONEY
67118a19a620e436ef13717c,430,6,,MONEY
67118a19a620e436ef1371a9,$ r_mie3d 345,3,,MONEY
67118a19a620e436ef1371ae,5571,6,,MONEY
67118a19a620e436ef1371dd,101.27,3,,MONEY
67118a1aa620e436ef13723a,176,3,,MONEY
67118a1aa620e436ef13723b,206,3,,MONEY
67118a1aa620e436ef137260,112546,3,,MONEY
67118a1aa620e436ef137285,127.71,3,,MONEY
67118a1aa620e436ef1372db,1529865,3,,MONEY
67118a1aa620e436ef1372f2,85.10,3,,MONEY
67118a1aa620e436ef137319,90069,3,,MONEY
67118a1aa620e436ef13734e,2410,3,,MONEY
67118a1aa620e436ef13736d,80.96,3,,MONEY
67118a1aa620e436ef13736e,133.21,3,,MONEY
67118a1aa620e436ef1373df,101891,6,,MONEY
67118a1aa620e436ef1373ec,"1.1058
service",3,,MONEY
67118a1aa620e436ef1373f4,190.34,3,,MONEY
67118a1aa620e436ef1373f5,230.87,3,,MONEY
67118a1aa620e436ef137418,7168,3,,MONEY
67118a1aa620e436ef13744e,# 6/30/94 miscellaneous service,3,,MONEY
67118a1aa620e436ef137488,728047,6,,MONEY
67118a1aa620e436ef1374a8,10043i b8 r4219a b&o chgd,3,,MONEY
67118a1aa620e436ef1374fa,62.00,9,,MONEY
67118a1aa620e436ef1374fc,85.50,3,,MONEY
67118a1aa620e436ef1374fd,81.40,3,,MONEY
67118a1aa620e436ef137508,710853,3,,MONEY
67118a1aa620e436ef13752f,1109,3,,MONEY
67118a1aa620e436ef137550,92,60,,MONEY
67118a1aa620e436ef137584,367.40 r74&gen inc rp re,3,,MONEY
67118a1aa620e436ef137585,367.40 xx r&o,3,,MONEY
67118a1aa620e436ef137597,19785,3,,MONEY
67118a1aa620e436ef1375e2,83277,3,,MONEY
67118a1aa620e436ef1375e4,776.72,3,,MONEY
67118a1aa620e436ef13764b,421614,3,,MONEY
67118a1aa620e436ef137676,59500,3,,MONEY
67118a1aa620e436ef13767d,160.00 141.00 180.00,3,,MONEY
67118a1aa620e436ef137688,409379,3,,MONEY
67118a1aa620e436ef137691,1.558,3,,MONEY
67118a1aa620e436ef1376af,739615,3,,MONEY
67118a1aa620e436ef1376e4,112493,3,,MONEY
67118a1aa620e436ef1376fc,112189,3,,MONEY
67118a1aa620e436ef137701,6542,3,,MONEY
67118a1aa620e436ef137703,6342,3,,MONEY
67118a1aa620e436ef137720,7599555,3,,MONEY
67118a1aa620e436ef137765,n.06,3,,MONEY
67118a1aa620e436ef137812,46552,3,,MONEY
67118a1aa620e436ef137820,13.09,6,,MONEY
67118a1aa620e436ef137855,"40,000.00",3,,MONEY
67118a1aa620e436ef137857,1250.00,9,,MONEY
67118a1aa620e436ef137875,x.,9,,MONEY
67118a1aa620e436ef1378d9,16968-d. card-22,3,,MONEY
67118a1aa620e436ef13792e,364.40,3,,MONEY
67118a1aa620e436ef137933,738031,3,,MONEY
67118a1aa620e436ef13794f,60 dys,3,,MONEY
67118a1aa620e436ef137958,115582,3,,MONEY
67118a1aa620e436ef1379cb,117.35,3,,MONEY
67118a1aa620e436ef1379ce,70.56,3,,MONEY
67118a1aa620e436ef1379fb,282,3,,MONEY
67118a1aa620e436ef137a54,140,12,,MONEY
67118a1aa620e436ef137aba,1000.00 $136,3,,MONEY
67118a1aa620e436ef137ad7,739278,3,,MONEY
67118a1aa620e436ef137b24,#17396 361,3,,MONEY
67118a1aa620e436ef137b43,605,3,,MONEY
67118a1aa620e436ef137b55,2.70,18,,MONEY
67118a1aa620e436ef137b70,113662,3,,MONEY
67118a1aa620e436ef137bbd,1.64  ,3,,MONEY
67118a1aa620e436ef137bf6,113 .88,3,,MONEY
67118a1aa620e436ef137c1d,534,3,,MONEY
67118a1aa620e436ef137c67,672268,3,,MONEY
67118a1aa620e436ef137cab,162.25,3,,MONEY
67118a1aa620e436ef137caf,#1 nmiscl record,3,,MONEY
67118a1aa620e436ef137cf0,52086,3,,MONEY
67118a1aa620e436ef137d37,3250.00,6,,MONEY
67118a1aa620e436ef137d64,738070,3,,MONEY
67118a1aa620e436ef137d6a,279.70 r565b r&o,3,,MONEY
67118a1aa620e436ef137dda,6174.60 r-6854 avg,3,,MONEY
67118a1aa620e436ef137e51,79.35,9,,MONEY
67118a1aa620e436ef137ed3,150.87r8601,3,,MONEY
67118a1aa620e436ef137ed5,20.19,3,,MONEY
67118a1aa620e436ef137edc,10date,3,,MONEY
67118a1aa620e436ef137ef2,169.26,3,,MONEY
67118a1aa620e436ef137ef3,196.00,12,,MONEY
67118a1aa620e436ef137ef7,174.07,3,,MONEY
67118a1aa620e436ef137f11,200387,3,,MONEY
67118a1aa620e436ef137f15,770376,6,,MONEY
67118a1aa620e436ef137f18,# n1-41 roster,3,,MONEY
67118a1aa620e436ef137f1b,49 1/2 $ rs803f,3,,MONEY
67118a1aa620e436ef137f4c,29.09,3,,MONEY
67118a1aa620e436ef137f5c,7909b,3,,MONEY
67118a1aa620e436ef137f7b,4.5,3,,MONEY
67118a1aa620e436ef137f96,46649,3,,MONEY
67118a1aa620e436ef137fc4,108507,3,,MONEY
67118a1aa620e436ef137ff1,157.68,3,,MONEY
67118a1aa620e436ef138002,40300,3,,MONEY
67118a1aa620e436ef138014,799932,3,,MONEY
67118a1aa620e436ef138015,13.75,3,,MONEY
67118a1aa620e436ef138016,44.70,3,,MONEY
67118a1aa620e436ef138017,30.95,3,,MONEY
67118a1aa620e436ef138018,$10.32 document,3,,MONEY
67118a1aa620e436ef1380a3,2580,3,,MONEY
67118a1aa620e436ef1380a4,200.39,3,,MONEY
67118a1aa620e436ef1380d4,1300,12,,MONEY
67118a1ba620e436ef1381d9,2160,3,,MONEY
67118a1ba620e436ef1381e1,33,45,,MONEY
67118a1ba620e436ef1382a4,23.16,3,,MONEY
67118a1ba620e436ef138316,113,3,,MONEY
67118a1ba620e436ef138357,5.40,27,,MONEY
67118a1ba620e436ef13836c,355.88 r$6600.5,3,,MONEY
67118a1ba620e436ef13837a,1400.00,3,,MONEY
67118a1ba620e436ef138381,103-p 4-30-66,3,,MONEY
67118a1ba620e436ef13840b,96.50,3,,MONEY
67118a1ba620e436ef13846b,350351,3,,MONEY
67118a1ba620e436ef13846e,634v labor loan,3,,MONEY
67118a1ba620e436ef1385a4,29490 rem i85,3,,MONEY
67118a1ba620e436ef1385bf,350.00,15,,MONEY
67118a1ba620e436ef1385c0,1795.00,3,,MONEY
67118a1ba620e436ef1386b1,137.00,3,,MONEY
67118a1ba620e436ef13878e,116827,3,,MONEY
67118a1ba620e436ef138799,250113,3,,MONEY
67118a1ba620e436ef1387b4,71003,3,,MONEY
67118a1ba620e436ef1387df,88.92,6,,MONEY
67118a1ba620e436ef138872,"# 4-7082
 ",3,,MONEY
67118a1ba620e436ef138882,1.05,105,,MONEY
67118a1ba620e436ef13888d,m.t.,9,,MONEY
67118a1ba620e436ef1388d6,63,54,,MONEY
67118a1ba620e436ef1388e3,54-$7,3,,MONEY
67118a1ba620e436ef138923,145.42,3,,MONEY
67118a1ba620e436ef138924,145.98,3,,MONEY
67118a1ba620e436ef138946,1599239(cut,3,,MONEY
67118a1ba620e436ef138982,32352,3,,MONEY
67118a1ba620e436ef138a05,166.13,3,,MONEY
67118a1ba620e436ef138a06,141.90,3,,MONEY
67118a1ba620e436ef138a07,181.92,3,,MONEY
67118a1ba620e436ef138a0b,119.40,3,,MONEY
67118a1ba620e436ef138a0c,208.39,3,,MONEY
67118a1ba620e436ef138a22,5.57,3,,MONEY
67118a1ba620e436ef138ac5,0.44,12,,MONEY
67118a1ba620e436ef138ac7,0.445,3,,MONEY
67118a1ba620e436ef138ac8,0.455,3,,MONEY
67118a1ba620e436ef138ac9,0.43,3,,MONEY
67118a1ba620e436ef138ad2,58.89,3,,MONEY
67118a1ba620e436ef138adc,48.66,3,,MONEY
67118a1ba620e436ef138add,60final pr126 $ 850,3,,MONEY
67118a1ba620e436ef138b02,823.-,3,,MONEY
67118a1ba620e436ef138b57,22.244,3,,MONEY
67118a1ba620e436ef138b71,$2 reason left service,3,,MONEY
67118a1ba620e436ef138c1b,103,3,,MONEY
67118a1ba620e436ef138c29,71.79education,3,,MONEY
67118a1ba620e436ef138c35,"1,042.00",3,,MONEY
67118a1ba620e436ef138c45,#001                        ,3,,MONEY
67118a1ba620e436ef138c63,#1-a,6,,MONEY
67118a1ba620e436ef138c6f,17070,3,,MONEY
67118a1ba620e436ef138c70,17079,3,,MONEY
67118a1ba620e436ef138c71,2319,3,,MONEY
67118a1ba620e436ef138d61,43.05,3,,MONEY
67118a1ba620e436ef138d63,38.30,3,,MONEY
67118a1ba620e436ef138d65,17.05,3,,MONEY
67118a1ba620e436ef138dd6,963.00  cent,3,,MONEY
67118a1ba620e436ef138e5f,3408b corp'd v.u.a.,3,,MONEY
67118a1ba620e436ef138f1c,w123 ps,3,,MONEY
67118a1ba620e436ef138f62,500.00,45,,MONEY
67118a1ba620e436ef138f63,350 and $100.00,3,,MONEY
67118a1ba620e436ef138f74,65.12,3,,MONEY
67118a1ba620e436ef138f93,139.10,3,,MONEY
67118a1ba620e436ef138fe7,3.15,24,,MONEY
67118a1ba620e436ef138ffd,114860,3,,MONEY
67118a1ba620e436ef139002,#201 .58,3,,MONEY
67118a1ba620e436ef139018,1s7.35,3,,MONEY
67118a1ba620e436ef139028,118.08,3,,MONEY
67118a1ba620e436ef13903b,115.50,3,,MONEY
67118a1ba620e436ef13903c,33.95,3,,MONEY
67118a1ba620e436ef13903d,$1047.26 82455,3,,MONEY
67118a1ba620e436ef13903e,519.74,3,,MONEY
67118a1ba620e436ef13906d,129,12,,MONEY
67118a1ba620e436ef1390b2,690485,3,,MONEY
67118a1ba620e436ef1390c7,665006,6,,MONEY
67118a1ba620e436ef139136,150,96,,MONEY
67118a1ba620e436ef1391c1,115243,3,,MONEY
67118a1ba620e436ef13925f,878,3,,MONEY
67118a1ba620e436ef139261,8$ 33,3,,MONEY
67118a1ba620e436ef139295,30890,3,,MONEY
67118a1ba620e436ef1392de,$ .57 $,3,,MONEY
67118a1ba620e436ef1392df,$ - $,3,,MONEY
67118a1ba620e436ef1392e0,.57,6,,MONEY
67118a1ba620e436ef1392e1,# $ 7-,3,,MONEY
67118a1ba620e436ef1392e2,# .57 .232904,3,,MONEY
67118a1ba620e436ef1392e3,54 $ 1-6-20,3,,MONEY
67118a1ba620e436ef1392e5,$4 4,3,,MONEY
67118a1ba620e436ef1392e6,.5,3,,MONEY
67118a1ba620e436ef1392e8,232835.2255553,3,,MONEY
67118a1ba620e436ef1392e9,5.0.5,3,,MONEY
67118a1ba620e436ef1392eb,348198,3,,MONEY
67118a1ba620e436ef1392ec,$5 7,3,,MONEY
67118a1ba620e436ef1392ef,3 .5 $4 bus 9 ...$6,3,,MONEY
67118a1ba620e436ef1392f1,1.34 .53 .59 3-6-327.$ pay,3,,MONEY
67118a1ba620e436ef1392f2,$ 25 .58,3,,MONEY
67118a1ba620e436ef1392f3,$ ....,3,,MONEY
67118a1ba620e436ef1392f4,242778,3,,MONEY
67118a1ba620e436ef1392f6,9 .9 $ interest certified,3,,MONEY
67118a1ba620e436ef1392f7,$ production #,3,,MONEY
67118a1ba620e436ef1392f8,1:20,3,,MONEY
67118a1ba620e436ef1392ff,$ 1-0.43,3,,MONEY
67118a1ba620e436ef139301,$................ $ trained service,3,,MONEY
67118a1ba620e436ef139303,3.79846,3,,MONEY
67118a1ba620e436ef139338,db#22991-,3,,MONEY
67118a1ba620e436ef1393dd,117.38,12,,MONEY
67118a1ba620e436ef13943d,57.09,3,,MONEY
67118a1ba620e436ef13943e,39.86,3,,MONEY
67118a1ba620e436ef139455,289,3,,MONEY
67118a1ba620e436ef139456,99,3,,MONEY
67118a1ba620e436ef139467,46.87,3,,MONEY
67118a1ba620e436ef139468,17.65,3,,MONEY
67118a1ba620e436ef139469,52.95,3,,MONEY
67118a1ba620e436ef13946a,5.32,3,,MONEY
67118a1ba620e436ef13946b,8.3 $5.30 extra no pay rj0a,3,,MONEY
67118a1ca620e436ef139483,151.73,3,,MONEY
67118a1ca620e436ef13949e,184.29,3,,MONEY
67118a1ca620e436ef1394b4,640513,3,,MONEY
67118a1ca620e436ef139539,13$,3,,MONEY
67118a1ca620e436ef1395a4,1.13.38,3,,MONEY
67118a1ca620e436ef1395d2,458,3,,MONEY
67118a1ca620e436ef13965b,1118,3,,MONEY
67118a1ca620e436ef139670,80892,3,,MONEY
67118a1ca620e436ef1396a1,123.36,3,,MONEY
67118a1ca620e436ef139720,130.24,3,,MONEY
67118a1ca620e436ef139753,74.15,3,,MONEY
67118a1ca620e436ef139760,710745,3,,MONEY
67118a1ca620e436ef1397a6,127.50,3,,MONEY
67118a1ca620e436ef1397d4,2 €8-48,3,,MONEY
67118a1ca620e436ef1397e0,35.50,3,,MONEY
67118a1ca620e436ef139822,7125,3,,MONEY
67118a1da620e436ef13989c,123.54,3,,MONEY
67118a1da620e436ef13991a,10668b,3,,MONEY
67118a1da620e436ef13994d,1166,6,,MONEY
67118a1da620e436ef13994e,1169,3,,MONEY
67118a1da620e436ef139950,622,6,,MONEY
67118a1da620e436ef139952,446,3,,MONEY
67118a1da620e436ef139962,8752,3,,MONEY
67118a1da620e436ef139a04,19.32,3,,MONEY
67118a1da620e436ef139a19,66.87,3,,MONEY
67118a1da620e436ef139a4b,301,3,,MONEY
67118a1da620e436ef139a6e,640596,6,,MONEY
67118a1da620e436ef139a9e,752.00 37.97 rate inc.,3,,MONEY
67118a1da620e436ef139aae,8.60,3,,MONEY
67118a1da620e436ef139aaf,19.85,3,,MONEY
67118a1da620e436ef139ab0,99.70,3,,MONEY
67118a1da620e436ef139ab1,$6.96 850,3,,MONEY
67118a1da620e436ef139ab3,22137,3,,MONEY
67118a1da620e436ef139b53,33921,3,,MONEY
67118a1da620e436ef139b93,.478 74-1-213,3,,MONEY
67118a1da620e436ef139c15,41.02,3,,MONEY
